,city,year,month,day,temperature
5585,KRAKÓW-OBSERWATORIUM,2016,4,17,14.9
5586,KRAKÓW-OBSERWATORIUM,2016,4,18,10.8
5587,KRAKÓW-OBSERWATORIUM,2016,4,19,9.0
5588,KRAKÓW-OBSERWATORIUM,2016,4,20,8.9
5589,KRAKÓW-OBSERWATORIUM,2016,4,21,9.8
5590,KRAKÓW-OBSERWATORIUM,2016,4,22,9.9
5591,KRAKÓW-OBSERWATORIUM,2016,4,23,9.5
5592,KRAKÓW-OBSERWATORIUM,2016,4,24,7.2
5593,KRAKÓW-OBSERWATORIUM,2016,4,25,5.8
5594,KRAKÓW-OBSERWATORIUM,2016,4,26,7.4
5595,KRAKÓW-OBSERWATORIUM,2016,4,27,6.5
5596,KRAKÓW-OBSERWATORIUM,2016,4,28,7.5
5597,KRAKÓW-OBSERWATORIUM,2016,4,29,8.8
5598,KRAKÓW-OBSERWATORIUM,2016,4,30,10.5
5599,KRAKÓW-OBSERWATORIUM,2016,5,1,11.1
5600,KRAKÓW-OBSERWATORIUM,2016,5,2,12.8
5601,KRAKÓW-OBSERWATORIUM,2016,5,3,14.1
5602,KRAKÓW-OBSERWATORIUM,2016,5,4,13.7
5603,KRAKÓW-OBSERWATORIUM,2016,5,5,13.5
5604,KRAKÓW-OBSERWATORIUM,2016,5,6,14.0
5605,KRAKÓW-OBSERWATORIUM,2016,5,7,13.3
5606,KRAKÓW-OBSERWATORIUM,2016,5,8,13.9
5607,KRAKÓW-OBSERWATORIUM,2016,5,9,12.8
5608,KRAKÓW-OBSERWATORIUM,2016,5,10,14.7
5609,KRAKÓW-OBSERWATORIUM,2016,5,11,16.1
5610,KRAKÓW-OBSERWATORIUM,2016,5,12,16.6
5611,KRAKÓW-OBSERWATORIUM,2016,5,13,15.3
5612,KRAKÓW-OBSERWATORIUM,2016,5,14,14.4
5613,KRAKÓW-OBSERWATORIUM,2016,5,15,10.8
5614,KRAKÓW-OBSERWATORIUM,2016,5,16,9.3
5615,KRAKÓW-OBSERWATORIUM,2016,5,17,8.2
5616,KRAKÓW-OBSERWATORIUM,2016,5,18,9.0
5617,KRAKÓW-OBSERWATORIUM,2016,5,19,12.2
5618,KRAKÓW-OBSERWATORIUM,2016,5,20,13.9
5619,KRAKÓW-OBSERWATORIUM,2016,5,21,17.1
5620,KRAKÓW-OBSERWATORIUM,2016,5,22,18.3
5621,KRAKÓW-OBSERWATORIUM,2016,5,23,19.9
5622,KRAKÓW-OBSERWATORIUM,2016,5,24,19.9
5623,KRAKÓW-OBSERWATORIUM,2016,5,25,17.3
5624,KRAKÓW-OBSERWATORIUM,2016,5,26,16.9
5625,KRAKÓW-OBSERWATORIUM,2016,5,27,18.1
5626,KRAKÓW-OBSERWATORIUM,2016,5,28,21.0
5627,KRAKÓW-OBSERWATORIUM,2016,5,29,20.4
5628,KRAKÓW-OBSERWATORIUM,2016,5,30,20.4
5629,KRAKÓW-OBSERWATORIUM,2016,5,31,19.2
5630,KRAKÓW-OBSERWATORIUM,2016,6,1,19.2
5631,KRAKÓW-OBSERWATORIUM,2016,6,2,15.3
5632,KRAKÓW-OBSERWATORIUM,2016,6,3,17.2
5633,KRAKÓW-OBSERWATORIUM,2016,6,4,18.0
5634,KRAKÓW-OBSERWATORIUM,2016,6,5,19.0
5635,KRAKÓW-OBSERWATORIUM,2016,6,6,16.3
5636,KRAKÓW-OBSERWATORIUM,2016,6,7,14.9
5637,KRAKÓW-OBSERWATORIUM,2016,6,8,17.2
5638,KRAKÓW-OBSERWATORIUM,2016,6,9,17.6
5639,KRAKÓW-OBSERWATORIUM,2016,6,10,16.5
5640,KRAKÓW-OBSERWATORIUM,2016,6,11,15.9
5641,KRAKÓW-OBSERWATORIUM,2016,6,12,17.3
5642,KRAKÓW-OBSERWATORIUM,2016,6,13,17.6
5643,KRAKÓW-OBSERWATORIUM,2016,6,14,17.9
5644,KRAKÓW-OBSERWATORIUM,2016,6,15,18.1
5645,KRAKÓW-OBSERWATORIUM,2016,6,16,20.6
5646,KRAKÓW-OBSERWATORIUM,2016,6,17,23.5
5647,KRAKÓW-OBSERWATORIUM,2016,6,18,20.1
5648,KRAKÓW-OBSERWATORIUM,2016,6,19,20.7
5649,KRAKÓW-OBSERWATORIUM,2016,6,20,19.1
5650,KRAKÓW-OBSERWATORIUM,2016,6,21,21.4
5651,KRAKÓW-OBSERWATORIUM,2016,6,22,22.5
5652,KRAKÓW-OBSERWATORIUM,2016,6,23,24.4
5653,KRAKÓW-OBSERWATORIUM,2016,6,24,26.7
5654,KRAKÓW-OBSERWATORIUM,2016,6,25,26.6
5655,KRAKÓW-OBSERWATORIUM,2016,6,26,23.8
5656,KRAKÓW-OBSERWATORIUM,2016,6,27,18.7
5657,KRAKÓW-OBSERWATORIUM,2016,6,28,18.9
5658,KRAKÓW-OBSERWATORIUM,2016,6,29,21.2
5659,KRAKÓW-OBSERWATORIUM,2016,6,30,24.0
5660,KRAKÓW-OBSERWATORIUM,2016,7,1,23.1
5661,KRAKÓW-OBSERWATORIUM,2016,7,2,24.6
5662,KRAKÓW-OBSERWATORIUM,2016,7,3,19.4
5663,KRAKÓW-OBSERWATORIUM,2016,7,4,18.1
5664,KRAKÓW-OBSERWATORIUM,2016,7,5,19.4
5665,KRAKÓW-OBSERWATORIUM,2016,7,6,18.5
5666,KRAKÓW-OBSERWATORIUM,2016,7,7,17.4
5667,KRAKÓW-OBSERWATORIUM,2016,7,8,18.9
5668,KRAKÓW-OBSERWATORIUM,2016,7,9,19.4
5669,KRAKÓW-OBSERWATORIUM,2016,7,10,20.3
5670,KRAKÓW-OBSERWATORIUM,2016,7,11,24.8
5671,KRAKÓW-OBSERWATORIUM,2016,7,12,25.1
5672,KRAKÓW-OBSERWATORIUM,2016,7,13,21.6
5673,KRAKÓW-OBSERWATORIUM,2016,7,14,18.4
5674,KRAKÓW-OBSERWATORIUM,2016,7,15,16.5
5675,KRAKÓW-OBSERWATORIUM,2016,7,16,15.5
5676,KRAKÓW-OBSERWATORIUM,2016,7,17,15.4
5677,KRAKÓW-OBSERWATORIUM,2016,7,18,16.7
5678,KRAKÓW-OBSERWATORIUM,2016,7,19,17.1
5679,KRAKÓW-OBSERWATORIUM,2016,7,20,18.5
5680,KRAKÓW-OBSERWATORIUM,2016,7,21,19.4
5681,KRAKÓW-OBSERWATORIUM,2016,7,22,21.2
5682,KRAKÓW-OBSERWATORIUM,2016,7,23,20.6
5683,KRAKÓW-OBSERWATORIUM,2016,7,24,22.5
5684,KRAKÓW-OBSERWATORIUM,2016,7,25,22.4
5685,KRAKÓW-OBSERWATORIUM,2016,7,26,22.9
5686,KRAKÓW-OBSERWATORIUM,2016,7,27,23.1
5687,KRAKÓW-OBSERWATORIUM,2016,7,28,21.4
5688,KRAKÓW-OBSERWATORIUM,2016,7,29,21.9
5689,KRAKÓW-OBSERWATORIUM,2016,7,30,22.6
5690,KRAKÓW-OBSERWATORIUM,2016,7,31,22.5
5691,KRAKÓW-OBSERWATORIUM,2016,8,1,19.8
5692,KRAKÓW-OBSERWATORIUM,2016,8,2,18.8
5693,KRAKÓW-OBSERWATORIUM,2016,8,3,21.0
5694,KRAKÓW-OBSERWATORIUM,2016,8,4,23.9
5695,KRAKÓW-OBSERWATORIUM,2016,8,5,24.0
5696,KRAKÓW-OBSERWATORIUM,2016,8,6,18.6
5697,KRAKÓW-OBSERWATORIUM,2016,8,7,18.2
5698,KRAKÓW-OBSERWATORIUM,2016,8,8,20.0
5699,KRAKÓW-OBSERWATORIUM,2016,8,9,21.1
5700,KRAKÓW-OBSERWATORIUM,2016,8,10,14.2
5701,KRAKÓW-OBSERWATORIUM,2016,8,11,13.5
5702,KRAKÓW-OBSERWATORIUM,2016,8,12,14.2
5703,KRAKÓW-OBSERWATORIUM,2016,8,13,16.8
5704,KRAKÓW-OBSERWATORIUM,2016,8,14,19.8
5705,KRAKÓW-OBSERWATORIUM,2016,8,15,18.9
5706,KRAKÓW-OBSERWATORIUM,2016,8,16,17.3
5707,KRAKÓW-OBSERWATORIUM,2016,8,17,15.8
5708,KRAKÓW-OBSERWATORIUM,2016,8,18,17.0
5709,KRAKÓW-OBSERWATORIUM,2016,8,19,18.8
5710,KRAKÓW-OBSERWATORIUM,2016,8,20,20.9
5711,KRAKÓW-OBSERWATORIUM,2016,8,21,18.9
5712,KRAKÓW-OBSERWATORIUM,2016,8,22,17.0
5713,KRAKÓW-OBSERWATORIUM,2016,8,23,17.9
5714,KRAKÓW-OBSERWATORIUM,2016,8,24,19.9
5715,KRAKÓW-OBSERWATORIUM,2016,8,25,18.2
5716,KRAKÓW-OBSERWATORIUM,2016,8,26,19.0
5717,KRAKÓW-OBSERWATORIUM,2016,8,27,20.4
5718,KRAKÓW-OBSERWATORIUM,2016,8,28,21.4
5719,KRAKÓW-OBSERWATORIUM,2016,8,29,20.9
5720,KRAKÓW-OBSERWATORIUM,2016,8,30,18.6
5721,KRAKÓW-OBSERWATORIUM,2016,8,31,15.6
5722,KRAKÓW-OBSERWATORIUM,2016,9,1,17.1
5723,KRAKÓW-OBSERWATORIUM,2016,9,2,19.5
5724,KRAKÓW-OBSERWATORIUM,2016,9,3,18.5
5725,KRAKÓW-OBSERWATORIUM,2016,9,4,20.5
5726,KRAKÓW-OBSERWATORIUM,2016,9,5,18.1
5727,KRAKÓW-OBSERWATORIUM,2016,9,6,16.9
5728,KRAKÓW-OBSERWATORIUM,2016,9,7,19.8
5729,KRAKÓW-OBSERWATORIUM,2016,9,8,19.9
5730,KRAKÓW-OBSERWATORIUM,2016,9,9,20.4
5731,KRAKÓW-OBSERWATORIUM,2016,9,10,20.3
5732,KRAKÓW-OBSERWATORIUM,2016,9,11,20.4
5733,KRAKÓW-OBSERWATORIUM,2016,9,12,20.2
5734,KRAKÓW-OBSERWATORIUM,2016,9,13,20.0
5735,KRAKÓW-OBSERWATORIUM,2016,9,14,18.1
5736,KRAKÓW-OBSERWATORIUM,2016,9,15,16.2
5737,KRAKÓW-OBSERWATORIUM,2016,9,16,18.5
5738,KRAKÓW-OBSERWATORIUM,2016,9,17,17.4
5739,KRAKÓW-OBSERWATORIUM,2016,9,18,14.4
5740,KRAKÓW-OBSERWATORIUM,2016,9,19,12.0
5741,KRAKÓW-OBSERWATORIUM,2016,9,20,11.1
5742,KRAKÓW-OBSERWATORIUM,2016,9,21,10.8
5743,KRAKÓW-OBSERWATORIUM,2016,9,22,10.7
5744,KRAKÓW-OBSERWATORIUM,2016,9,23,11.3
5745,KRAKÓW-OBSERWATORIUM,2016,9,24,11.9
5746,KRAKÓW-OBSERWATORIUM,2016,9,25,11.3
5747,KRAKÓW-OBSERWATORIUM,2016,9,26,10.3
5748,KRAKÓW-OBSERWATORIUM,2016,9,27,10.2
5749,KRAKÓW-OBSERWATORIUM,2016,9,28,12.2
5750,KRAKÓW-OBSERWATORIUM,2016,9,29,18.4
5751,KRAKÓW-OBSERWATORIUM,2016,9,30,16.5
5752,KRAKÓW-OBSERWATORIUM,2016,10,1,16.3
5753,KRAKÓW-OBSERWATORIUM,2016,10,2,14.9
5754,KRAKÓW-OBSERWATORIUM,2016,10,3,13.5
5755,KRAKÓW-OBSERWATORIUM,2016,10,4,10.5
5756,KRAKÓW-OBSERWATORIUM,2016,10,5,5.8
5757,KRAKÓW-OBSERWATORIUM,2016,10,6,5.8
5758,KRAKÓW-OBSERWATORIUM,2016,10,7,6.6
5759,KRAKÓW-OBSERWATORIUM,2016,10,8,6.5
5760,KRAKÓW-OBSERWATORIUM,2016,10,9,6.4
5761,KRAKÓW-OBSERWATORIUM,2016,10,10,7.9
5762,KRAKÓW-OBSERWATORIUM,2016,10,11,7.7
5763,KRAKÓW-OBSERWATORIUM,2016,10,12,7.3
5764,KRAKÓW-OBSERWATORIUM,2016,10,13,6.3
5765,KRAKÓW-OBSERWATORIUM,2016,10,14,6.0
5766,KRAKÓW-OBSERWATORIUM,2016,10,15,9.4
5767,KRAKÓW-OBSERWATORIUM,2016,10,16,6.3
5768,KRAKÓW-OBSERWATORIUM,2016,10,17,7.7
5769,KRAKÓW-OBSERWATORIUM,2016,10,18,10.3
5770,KRAKÓW-OBSERWATORIUM,2016,10,19,10.1
5771,KRAKÓW-OBSERWATORIUM,2016,10,20,9.0
5772,KRAKÓW-OBSERWATORIUM,2016,10,21,8.0
5773,KRAKÓW-OBSERWATORIUM,2016,10,22,7.2
5774,KRAKÓW-OBSERWATORIUM,2016,10,23,5.7
5775,KRAKÓW-OBSERWATORIUM,2016,10,24,9.9
5776,KRAKÓW-OBSERWATORIUM,2016,10,25,11.9
5777,KRAKÓW-OBSERWATORIUM,2016,10,26,8.7
5778,KRAKÓW-OBSERWATORIUM,2016,10,27,6.4
5779,KRAKÓW-OBSERWATORIUM,2016,10,28,5.6
5780,KRAKÓW-OBSERWATORIUM,2016,10,29,8.3
5781,KRAKÓW-OBSERWATORIUM,2016,10,30,6.7
5782,KRAKÓW-OBSERWATORIUM,2016,10,31,6.4
5783,KRAKÓW-OBSERWATORIUM,2016,11,1,8.3
5784,KRAKÓW-OBSERWATORIUM,2016,11,2,7.4
5785,KRAKÓW-OBSERWATORIUM,2016,11,3,3.3
5786,KRAKÓW-OBSERWATORIUM,2016,11,4,2.7
5787,KRAKÓW-OBSERWATORIUM,2016,11,5,7.3
5788,KRAKÓW-OBSERWATORIUM,2016,11,6,7.2
5789,KRAKÓW-OBSERWATORIUM,2016,11,7,5.0
5790,KRAKÓW-OBSERWATORIUM,2016,11,8,3.0
5791,KRAKÓW-OBSERWATORIUM,2016,11,9,2.7
5792,KRAKÓW-OBSERWATORIUM,2016,11,10,1.6
5793,KRAKÓW-OBSERWATORIUM,2016,11,11,4.8
5794,KRAKÓW-OBSERWATORIUM,2016,11,12,1.2
5795,KRAKÓW-OBSERWATORIUM,2016,11,13,0.1
5796,KRAKÓW-OBSERWATORIUM,2016,11,14,0.6
5797,KRAKÓW-OBSERWATORIUM,2016,11,15,-0.7
5798,KRAKÓW-OBSERWATORIUM,2016,11,16,3.2
5799,KRAKÓW-OBSERWATORIUM,2016,11,17,5.8
5800,KRAKÓW-OBSERWATORIUM,2016,11,18,6.3
5801,KRAKÓW-OBSERWATORIUM,2016,11,19,9.2
5802,KRAKÓW-OBSERWATORIUM,2016,11,20,8.0
5803,KRAKÓW-OBSERWATORIUM,2016,11,21,10.3
5804,KRAKÓW-OBSERWATORIUM,2016,11,22,7.8
5805,KRAKÓW-OBSERWATORIUM,2016,11,23,5.6
5806,KRAKÓW-OBSERWATORIUM,2016,11,24,5.2
5807,KRAKÓW-OBSERWATORIUM,2016,11,25,4.5
5808,KRAKÓW-OBSERWATORIUM,2016,11,26,1.7
5809,KRAKÓW-OBSERWATORIUM,2016,11,27,5.0
5810,KRAKÓW-OBSERWATORIUM,2016,11,28,0.4
5811,KRAKÓW-OBSERWATORIUM,2016,11,29,-1.4
5812,KRAKÓW-OBSERWATORIUM,2016,11,30,0.0
5813,KRAKÓW-OBSERWATORIUM,2016,12,1,0.7
5814,KRAKÓW-OBSERWATORIUM,2016,12,2,2.6
5815,KRAKÓW-OBSERWATORIUM,2016,12,3,1.2
5816,KRAKÓW-OBSERWATORIUM,2016,12,4,-1.0
5817,KRAKÓW-OBSERWATORIUM,2016,12,5,-2.6
5818,KRAKÓW-OBSERWATORIUM,2016,12,6,-0.8
5819,KRAKÓW-OBSERWATORIUM,2016,12,7,0.1
5820,KRAKÓW-OBSERWATORIUM,2016,12,8,3.9
5821,KRAKÓW-OBSERWATORIUM,2016,12,9,5.9
5822,KRAKÓW-OBSERWATORIUM,2016,12,10,8.6
5823,KRAKÓW-OBSERWATORIUM,2016,12,11,7.6
5824,KRAKÓW-OBSERWATORIUM,2016,12,12,1.6
5825,KRAKÓW-OBSERWATORIUM,2016,12,13,-4.2
5826,KRAKÓW-OBSERWATORIUM,2016,12,14,-0.4
5827,KRAKÓW-OBSERWATORIUM,2016,12,15,1.6
5828,KRAKÓW-OBSERWATORIUM,2016,12,16,-1.5
5829,KRAKÓW-OBSERWATORIUM,2016,12,17,-2.0
5830,KRAKÓW-OBSERWATORIUM,2016,12,18,-0.2
5831,KRAKÓW-OBSERWATORIUM,2016,12,19,1.0
5832,KRAKÓW-OBSERWATORIUM,2016,12,20,0.0
5833,KRAKÓW-OBSERWATORIUM,2016,12,21,-2.1
5834,KRAKÓW-OBSERWATORIUM,2016,12,22,-2.2
5835,KRAKÓW-OBSERWATORIUM,2016,12,23,-1.8
5836,KRAKÓW-OBSERWATORIUM,2016,12,24,-0.6
5837,KRAKÓW-OBSERWATORIUM,2016,12,25,3.1
5838,KRAKÓW-OBSERWATORIUM,2016,12,26,6.7
5839,KRAKÓW-OBSERWATORIUM,2016,12,27,4.8
5840,KRAKÓW-OBSERWATORIUM,2016,12,28,2.1
5841,KRAKÓW-OBSERWATORIUM,2016,12,29,0.2
5842,KRAKÓW-OBSERWATORIUM,2016,12,30,-2.4
5843,KRAKÓW-OBSERWATORIUM,2016,12,31,-2.3
5844,KRAKÓW-OBSERWATORIUM,2017,1,1,-2.2
5845,KRAKÓW-OBSERWATORIUM,2017,1,2,-2.7
5846,KRAKÓW-OBSERWATORIUM,2017,1,3,-0.9
5847,KRAKÓW-OBSERWATORIUM,2017,1,4,1.0
5848,KRAKÓW-OBSERWATORIUM,2017,1,5,-3.8
5849,KRAKÓW-OBSERWATORIUM,2017,1,6,-11.9
5850,KRAKÓW-OBSERWATORIUM,2017,1,7,-17.3
5851,KRAKÓW-OBSERWATORIUM,2017,1,8,-14.4
5852,KRAKÓW-OBSERWATORIUM,2017,1,9,-9.1
5853,KRAKÓW-OBSERWATORIUM,2017,1,10,-8.2
5854,KRAKÓW-OBSERWATORIUM,2017,1,11,-11.0
5855,KRAKÓW-OBSERWATORIUM,2017,1,12,-1.8
5856,KRAKÓW-OBSERWATORIUM,2017,1,13,2.3
5857,KRAKÓW-OBSERWATORIUM,2017,1,14,1.6
5858,KRAKÓW-OBSERWATORIUM,2017,1,15,-1.0
5859,KRAKÓW-OBSERWATORIUM,2017,1,16,-1.8
5860,KRAKÓW-OBSERWATORIUM,2017,1,17,-3.6
5861,KRAKÓW-OBSERWATORIUM,2017,1,18,-6.3
5862,KRAKÓW-OBSERWATORIUM,2017,1,19,-6.9
5863,KRAKÓW-OBSERWATORIUM,2017,1,20,-4.0
5864,KRAKÓW-OBSERWATORIUM,2017,1,21,0.6
5865,KRAKÓW-OBSERWATORIUM,2017,1,22,0.2
5866,KRAKÓW-OBSERWATORIUM,2017,1,23,-2.9
5867,KRAKÓW-OBSERWATORIUM,2017,1,24,-4.4
5868,KRAKÓW-OBSERWATORIUM,2017,1,25,-2.4
5869,KRAKÓW-OBSERWATORIUM,2017,1,26,-3.0
5870,KRAKÓW-OBSERWATORIUM,2017,1,27,-4.9
5871,KRAKÓW-OBSERWATORIUM,2017,1,28,-5.9
5872,KRAKÓW-OBSERWATORIUM,2017,1,29,-5.8
5873,KRAKÓW-OBSERWATORIUM,2017,1,30,-5.1
5874,KRAKÓW-OBSERWATORIUM,2017,1,31,-3.4
5875,KRAKÓW-OBSERWATORIUM,2017,2,1,-2.3
5876,KRAKÓW-OBSERWATORIUM,2017,2,2,1.3
5877,KRAKÓW-OBSERWATORIUM,2017,2,3,1.8
5878,KRAKÓW-OBSERWATORIUM,2017,2,4,1.1
5879,KRAKÓW-OBSERWATORIUM,2017,2,5,1.5
5880,KRAKÓW-OBSERWATORIUM,2017,2,6,0.4
5881,KRAKÓW-OBSERWATORIUM,2017,2,7,-3.3
5882,KRAKÓW-OBSERWATORIUM,2017,2,8,-6.6
5883,KRAKÓW-OBSERWATORIUM,2017,2,9,-5.9
5884,KRAKÓW-OBSERWATORIUM,2017,2,10,-3.3
5885,KRAKÓW-OBSERWATORIUM,2017,2,11,-6.4
5886,KRAKÓW-OBSERWATORIUM,2017,2,12,-5.9
5887,KRAKÓW-OBSERWATORIUM,2017,2,13,-5.8
5888,KRAKÓW-OBSERWATORIUM,2017,2,14,-2.0
5889,KRAKÓW-OBSERWATORIUM,2017,2,15,1.3
5890,KRAKÓW-OBSERWATORIUM,2017,2,16,2.3
5891,KRAKÓW-OBSERWATORIUM,2017,2,17,1.6
5892,KRAKÓW-OBSERWATORIUM,2017,2,18,2.5
5893,KRAKÓW-OBSERWATORIUM,2017,2,19,3.2
5894,KRAKÓW-OBSERWATORIUM,2017,2,20,2.0
5895,KRAKÓW-OBSERWATORIUM,2017,2,21,6.0
5896,KRAKÓW-OBSERWATORIUM,2017,2,22,6.6
5897,KRAKÓW-OBSERWATORIUM,2017,2,23,7.7
5898,KRAKÓW-OBSERWATORIUM,2017,2,24,6.7
5899,KRAKÓW-OBSERWATORIUM,2017,2,25,1.2
5900,KRAKÓW-OBSERWATORIUM,2017,2,26,4.2
5901,KRAKÓW-OBSERWATORIUM,2017,2,27,8.4
5902,KRAKÓW-OBSERWATORIUM,2017,2,28,8.3
5903,KRAKÓW-OBSERWATORIUM,2017,3,1,7.5
5904,KRAKÓW-OBSERWATORIUM,2017,3,2,5.7
5905,KRAKÓW-OBSERWATORIUM,2017,3,3,6.6
5906,KRAKÓW-OBSERWATORIUM,2017,3,4,8.5
5907,KRAKÓW-OBSERWATORIUM,2017,3,5,12.3
5908,KRAKÓW-OBSERWATORIUM,2017,3,6,7.5
5909,KRAKÓW-OBSERWATORIUM,2017,3,7,5.7
5910,KRAKÓW-OBSERWATORIUM,2017,3,8,4.3
5911,KRAKÓW-OBSERWATORIUM,2017,3,9,2.8
5912,KRAKÓW-OBSERWATORIUM,2017,3,10,4.4
5913,KRAKÓW-OBSERWATORIUM,2017,3,11,4.8
5914,KRAKÓW-OBSERWATORIUM,2017,3,12,3.9
5915,KRAKÓW-OBSERWATORIUM,2017,3,13,4.1
5916,KRAKÓW-OBSERWATORIUM,2017,3,14,4.5
5917,KRAKÓW-OBSERWATORIUM,2017,3,15,6.1
5918,KRAKÓW-OBSERWATORIUM,2017,3,16,5.4
5919,KRAKÓW-OBSERWATORIUM,2017,3,17,5.6
5920,KRAKÓW-OBSERWATORIUM,2017,3,18,6.2
5921,KRAKÓW-OBSERWATORIUM,2017,3,19,5.3
5922,KRAKÓW-OBSERWATORIUM,2017,3,20,9.1
5923,KRAKÓW-OBSERWATORIUM,2017,3,21,10.0
5924,KRAKÓW-OBSERWATORIUM,2017,3,22,7.1
5925,KRAKÓW-OBSERWATORIUM,2017,3,23,6.2
5926,KRAKÓW-OBSERWATORIUM,2017,3,24,6.9
5927,KRAKÓW-OBSERWATORIUM,2017,3,25,5.3
5928,KRAKÓW-OBSERWATORIUM,2017,3,26,4.0
5929,KRAKÓW-OBSERWATORIUM,2017,3,27,7.4
5930,KRAKÓW-OBSERWATORIUM,2017,3,28,11.0
5931,KRAKÓW-OBSERWATORIUM,2017,3,29,11.8
5932,KRAKÓW-OBSERWATORIUM,2017,3,30,11.5
5933,KRAKÓW-OBSERWATORIUM,2017,3,31,12.1
5934,KRAKÓW-OBSERWATORIUM,2017,4,1,13.8
5935,KRAKÓW-OBSERWATORIUM,2017,4,2,15.8
5936,KRAKÓW-OBSERWATORIUM,2017,4,3,12.7
5937,KRAKÓW-OBSERWATORIUM,2017,4,4,13.5
5938,KRAKÓW-OBSERWATORIUM,2017,4,5,12.0
5939,KRAKÓW-OBSERWATORIUM,2017,4,6,6.7
5940,KRAKÓW-OBSERWATORIUM,2017,4,7,5.5
5941,KRAKÓW-OBSERWATORIUM,2017,4,8,10.8
5942,KRAKÓW-OBSERWATORIUM,2017,4,9,10.0
5943,KRAKÓW-OBSERWATORIUM,2017,4,10,12.9
5944,KRAKÓW-OBSERWATORIUM,2017,4,11,9.9
5945,KRAKÓW-OBSERWATORIUM,2017,4,12,8.7
5946,KRAKÓW-OBSERWATORIUM,2017,4,13,9.6
5947,KRAKÓW-OBSERWATORIUM,2017,4,14,8.7
5948,KRAKÓW-OBSERWATORIUM,2017,4,15,9.3
5949,KRAKÓW-OBSERWATORIUM,2017,4,16,7.3
5950,KRAKÓW-OBSERWATORIUM,2017,4,17,5.8
5951,KRAKÓW-OBSERWATORIUM,2017,4,18,2.4
5952,KRAKÓW-OBSERWATORIUM,2017,4,19,3.5
5953,KRAKÓW-OBSERWATORIUM,2017,4,20,2.9
5954,KRAKÓW-OBSERWATORIUM,2017,4,21,4.8
5955,KRAKÓW-OBSERWATORIUM,2017,4,22,8.5
5956,KRAKÓW-OBSERWATORIUM,2017,4,23,5.6
5957,KRAKÓW-OBSERWATORIUM,2017,4,24,7.0
5958,KRAKÓW-OBSERWATORIUM,2017,4,25,10.9
5959,KRAKÓW-OBSERWATORIUM,2017,4,26,7.6
5960,KRAKÓW-OBSERWATORIUM,2017,4,27,5.2
5961,KRAKÓW-OBSERWATORIUM,2017,4,28,6.0
5962,KRAKÓW-OBSERWATORIUM,2017,4,29,7.2
5963,KRAKÓW-OBSERWATORIUM,2017,4,30,7.8
5964,KRAKÓW-OBSERWATORIUM,2017,5,1,8.2
5965,KRAKÓW-OBSERWATORIUM,2017,5,2,10.6
5966,KRAKÓW-OBSERWATORIUM,2017,5,3,11.2
5967,KRAKÓW-OBSERWATORIUM,2017,5,4,12.3
5968,KRAKÓW-OBSERWATORIUM,2017,5,5,13.2
5969,KRAKÓW-OBSERWATORIUM,2017,5,6,14.9
5970,KRAKÓW-OBSERWATORIUM,2017,5,7,14.4
5971,KRAKÓW-OBSERWATORIUM,2017,5,8,10.4
5972,KRAKÓW-OBSERWATORIUM,2017,5,9,6.1
5973,KRAKÓW-OBSERWATORIUM,2017,5,10,6.3
5974,KRAKÓW-OBSERWATORIUM,2017,5,11,12.8
5975,KRAKÓW-OBSERWATORIUM,2017,5,12,13.5
5976,KRAKÓW-OBSERWATORIUM,2017,5,13,13.6
5977,KRAKÓW-OBSERWATORIUM,2017,5,14,15.2
5978,KRAKÓW-OBSERWATORIUM,2017,5,15,15.7
5979,KRAKÓW-OBSERWATORIUM,2017,5,16,14.4
5980,KRAKÓW-OBSERWATORIUM,2017,5,17,15.7
5981,KRAKÓW-OBSERWATORIUM,2017,5,18,17.3
5982,KRAKÓW-OBSERWATORIUM,2017,5,19,19.3
5983,KRAKÓW-OBSERWATORIUM,2017,5,20,17.7
5984,KRAKÓW-OBSERWATORIUM,2017,5,21,16.0
5985,KRAKÓW-OBSERWATORIUM,2017,5,22,17.6
5986,KRAKÓW-OBSERWATORIUM,2017,5,23,17.6
5987,KRAKÓW-OBSERWATORIUM,2017,5,24,14.1
5988,KRAKÓW-OBSERWATORIUM,2017,5,25,13.9
5989,KRAKÓW-OBSERWATORIUM,2017,5,26,15.8
5990,KRAKÓW-OBSERWATORIUM,2017,5,27,16.1
5991,KRAKÓW-OBSERWATORIUM,2017,5,28,17.6
5992,KRAKÓW-OBSERWATORIUM,2017,5,29,20.9
5993,KRAKÓW-OBSERWATORIUM,2017,5,30,21.4
5994,KRAKÓW-OBSERWATORIUM,2017,5,31,21.0
5995,KRAKÓW-OBSERWATORIUM,2017,6,1,18.6
5996,KRAKÓW-OBSERWATORIUM,2017,6,2,17.9
5997,KRAKÓW-OBSERWATORIUM,2017,6,3,18.2
5998,KRAKÓW-OBSERWATORIUM,2017,6,4,19.1
5999,KRAKÓW-OBSERWATORIUM,2017,6,5,18.8
6000,KRAKÓW-OBSERWATORIUM,2017,6,6,22.0
6001,KRAKÓW-OBSERWATORIUM,2017,6,7,18.9
6002,KRAKÓW-OBSERWATORIUM,2017,6,8,17.2
6003,KRAKÓW-OBSERWATORIUM,2017,6,9,18.3
6004,KRAKÓW-OBSERWATORIUM,2017,6,10,18.2
6005,KRAKÓW-OBSERWATORIUM,2017,6,11,18.6
6006,KRAKÓW-OBSERWATORIUM,2017,6,12,19.1
